Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-16,2017,6,16,Friday,24,2017-24,115.0,115.17,110.72,111.83,2287800,101.84,-0.026549373419035516,104.44500000000001,100.34820000000002
2017-06-19,2017,6,19,Monday,25,2017-25,111.96,112.66,110.98,112.3,1259000,102.27,0.004202810043953287,104.2357142857143,100.42139999999999
2017-06-20,2017,6,20,Tuesday,25,2017-25,112.34,112.45,111.42,111.59,779900,101.62,-0.00632244145562888,103.99571428571429,100.47
2017-06-21,2017,6,21,Wednesday,25,2017-25,111.85,112.53,111.28,111.57,842800,101.61,-0.00017927875436396512,103.71928571428573,100.54
2017-06-22,2017,6,22,Thursday,25,2017-25,111.37,111.59,110.49,110.52,763000,100.65,-0.009411044034717486,103.37071428571429,100.5892
2017-06-23,2017,6,23,Friday,25,2017-25,110.29,110.7,109.37,109.81,1264500,100.0,-0.006424193231242659,103.005,100.61380000000001
2017-06-26,2017,6,26,Monday,26,2017-26,110.11,110.7,109.69,110.28,1089500,100.43,0.0042801990422631775,102.66642857142857,100.66240000000002
2017-06-27,2017,6,27,Tuesday,26,2017-26,110.03,110.1,108.05,108.18,1025100,98.52,-0.019042560392158125,102.19142857142857,100.6638
2017-06-28,2017,6,28,Wednesday,26,2017-26,108.65,108.86,107.6,107.67,825900,98.05,-0.004714318538347473,101.79142857142857,100.6418
2017-06-29,2017,6,29,Thursday,26,2017-26,107.65,107.65,106.05,106.62,917000,97.1,-0.00975192818308257,101.31000000000002,100.616
2017-06-30,2017,6,30,Friday,26,2017-26,106.78,108.73,106.78,107.37,1620900,97.78,0.007034294266772045,100.905,100.60079999999999
2017-07-03,2017,7,3,Monday,27,2017-27,107.05,107.58,106.29,106.64,716400,97.12,-0.00679906768840588,100.41285714285713,100.5978
2017-07-05,2017,7,5,Wednesday,27,2017-27,106.64,106.79,105.85,106.31,1715000,96.82,-0.0030944655730689163,99.88785714285714,100.57
2017-07-06,2017,7,6,Thursday,27,2017-27,106.38,107.29,106.03,106.43,1197500,96.92,0.0011287817518135235,99.33785714285715,100.54379999999999
2017-07-07,2017,7,7,Friday,27,2017-27,106.66,106.86,105.86,105.91,751700,96.45,-0.0048858200310120115,98.95285714285714,100.5256
2017-07-10,2017,7,10,Monday,28,2017-28,106.12,106.26,104.94,104.97,948700,95.6,-0.008875544700416627,98.47642857142856,100.4926
2017-07-11,2017,7,11,Tuesday,28,2017-28,104.99,105.16,103.77,104.06,1672600,94.77,-0.008669147784536091,97.98714285714287,100.428
2017-07-12,2017,7,12,Wednesday,28,2017-28,104.53,105.01,104.36,104.83,952000,95.47,0.0073998409012066,97.54857142857142,100.3982
2017-07-13,2017,7,13,Thursday,28,2017-28,104.84,105.04,104.4,104.8,644800,95.44,-0.00028617944290187936,97.17642857142857,100.3678
2017-07-14,2017,7,14,Friday,28,2017-28,105.08,105.63,105.05,105.47,570700,96.05,0.006392957314921066,96.89428571428572,100.35539999999999
2017-07-17,2017,7,17,Monday,29,2017-29,105.45,106.45,105.3,106.29,843400,96.8,0.007774958854666503,96.63499999999999,100.34819999999999
2017-07-18,2017,7,18,Tuesday,29,2017-29,106.23,106.42,105.64,105.89,762300,96.43,-0.0037635755717698727,96.48571428571428,100.32860000000001
2017-07-19,2017,7,19,Wednesday,29,2017-29,105.9,106.35,105.79,106.09,575200,96.62,0.001888738559515879,96.38357142857144,100.3228
2017-07-20,2017,7,20,Thursday,29,2017-29,106.28,106.5,105.98,106.28,420000,96.79,0.0017911283160787494,96.36142857142856,100.331
2017-07-21,2017,7,21,Friday,29,2017-29,106.18,106.47,105.72,106.39,751200,96.89,0.0010349034163714688,96.29785714285715,100.3374
2017-07-24,2017,7,24,Monday,30,2017-30,106.37,106.37,105.26,105.3,1293500,95.9,-0.010245259260384998,96.21071428571429,100.32539999999999
2017-07-25,2017,7,25,Tuesday,30,2017-30,105.41,107.54,104.79,107.44,1301400,97.84,0.020322726238817035,96.28357142857142,100.34280000000001
2017-07-26,2017,7,26,Wednesday,30,2017-30,106.89,108.1,105.65,106.0,1761700,96.53,-0.01340276202038726,96.25571428571429,100.3198
2017-07-27,2017,7,27,Thursday,30,2017-30,106.06,106.46,105.09,106.45,1434900,96.94,0.0042453897893144354,96.29071428571429,100.3166
2017-07-28,2017,7,28,Friday,30,2017-30,106.35,107.15,105.8,106.07,815700,96.6,-0.003569747766891007,96.36214285714287,100.2784
2017-07-31,2017,7,31,Monday,31,2017-31,106.19,106.44,105.02,105.31,1175700,95.9,-0.0071652310009027165,96.44285714285715,100.19
2017-08-01,2017,8,1,Tuesday,31,2017-31,105.51,106.0,104.76,105.65,889700,96.21,0.0032286110385641997,96.49571428571429,100.0858
2017-08-02,2017,8,2,Wednesday,31,2017-31,105.57,105.86,104.66,105.59,707400,96.16,-0.0005679959235607157,96.54714285714286,99.96620000000001
2017-08-03,2017,8,3,Thursday,31,2017-31,105.57,105.98,105.38,105.54,727500,96.11,-0.0004735857150870437,96.55142857142857,99.8276
2017-08-04,2017,8,4,Friday,31,2017-31,105.86,105.92,104.78,104.86,710800,95.49,-0.006442833132003112,96.45785714285715,99.65439999999998
2017-08-07,2017,8,7,Monday,32,2017-32,105.0,105.74,104.86,105.65,761600,96.21,0.0075337700615849545,96.44214285714285,99.47840000000001
2017-08-08,2017,8,8,Tuesday,32,2017-32,105.27,106.18,105.0,105.1,971400,95.71,-0.005206008148755159,96.37714285714286,99.28059999999999
2017-08-09,2017,8,9,Wednesday,32,2017-32,105.13,105.38,104.19,105.25,1003100,95.85,0.001427301407939563,96.30999999999999,99.09360000000001
2017-08-10,2017,8,10,Thursday,32,2017-32,104.98,105.79,104.7,105.3,552600,95.9,0.0004751951702977042,96.23928571428571,98.91199999999999
2017-08-11,2017,8,11,Friday,32,2017-32,105.26,106.19,105.01,105.2,572000,95.8,-0.0009497798154525228,96.23214285714286,98.7184
2017-08-14,2017,8,14,Monday,33,2017-33,105.5,106.04,105.46,105.94,535700,96.48,0.007034319743008277,96.13499999999999,98.53740000000002
2017-08-15,2017,8,15,Tuesday,33,2017-33,105.9,106.07,105.61,105.9,548400,96.44,-0.0003776010086652404,96.12857142857142,98.3638
2017-08-16,2017,8,16,Wednesday,33,2017-33,106.0,106.35,105.78,106.04,705300,96.57,0.001321984094738049,96.10214285714287,98.19179999999999
2017-08-17,2017,8,17,Thursday,33,2017-33,106.93,109.34,106.93,107.85,1654300,98.22,0.017069009909414623,96.21785714285714,98.0528
2017-08-18,2017,8,18,Friday,33,2017-33,107.92,107.98,106.56,107.34,1047000,97.75,-0.004728743163048832,96.35000000000001,97.9348
2017-08-21,2017,8,21,Monday,34,2017-34,107.25,107.74,106.65,107.61,642700,98.0,0.00251523191574643,96.47785714285715,97.818
2017-08-22,2017,8,22,Tuesday,34,2017-34,107.62,107.85,106.85,107.76,1304300,98.14,0.0013941652766276125,96.61928571428571,97.7118
2017-08-23,2017,8,23,Wednesday,34,2017-34,107.07,107.59,106.61,107.44,2264800,98.44,0.003136858259470854,96.78571428571429,97.6004
2017-08-24,2017,8,24,Thursday,34,2017-34,106.67,107.78,105.49,105.52,2298900,96.68,-0.01787034692660805,96.87071428571429,97.4506
2017-08-25,2017,8,25,Friday,34,2017-34,105.95,106.29,105.07,105.16,1360400,96.35,-0.003411603302044375,96.88071428571428,97.28519999999999
2017-08-28,2017,8,28,Monday,35,2017-35,105.27,105.29,103.88,104.47,1606900,95.72,-0.006561436014379196,96.88142857142857,97.16279999999999
2017-08-29,2017,8,29,Tuesday,35,2017-35,104.57,105.21,104.44,104.94,1119500,96.15,0.004498852392130992,96.90285714285714,97.0404
2017-08-30,2017,8,30,Wednesday,35,2017-35,104.86,105.53,104.05,104.4,873700,95.66,-0.005145767928818046,96.88571428571427,96.92120000000001
2017-08-31,2017,8,31,Thursday,35,2017-35,104.23,104.99,104.0,104.92,769400,96.13,0.004980808136718418,96.90928571428572,96.8116
2017-09-01,2017,9,1,Friday,35,2017-35,105.38,105.66,104.31,105.61,1173300,96.77,0.006576445394242292,96.92999999999999,96.734
2017-09-05,2017,9,5,Tuesday,36,2017-36,105.24,105.95,104.51,104.66,1410700,95.9,-0.00899534929119794,96.89142857142858,96.652
2017-09-06,2017,9,6,Wednesday,36,2017-36,104.64,105.33,104.2,105.29,1430000,96.47,0.0060194038658001325,96.88428571428571,96.57279999999999
2017-09-07,2017,9,7,Thursday,36,2017-36,105.43,108.06,105.16,107.8,1725300,98.77,0.023838967004457423,96.92357142857142,96.57780000000001
2017-09-08,2017,9,8,Friday,36,2017-36,107.74,108.89,107.28,108.15,1089000,99.09,0.0032468347512890627,97.01928571428572,96.5986
2017-09-11,2017,9,11,Monday,37,2017-37,108.48,109.9,108.2,109.65,1073600,100.47,0.013869587611800904,97.19571428571429,96.66599999999998
2017-09-12,2017,9,12,Tuesday,37,2017-37,109.63,110.3,109.36,109.58,759900,100.4,-0.0006385627667560012,97.35714285714286,96.7184
2017-09-13,2017,9,13,Wednesday,37,2017-37,109.21,110.6,109.05,109.42,779300,100.26,-0.0014599293355600507,97.48714285714286,96.78119999999998
2017-09-14,2017,9,14,Thursday,37,2017-37,109.18,109.51,108.92,109.32,537900,100.17,-0.000913856488841458,97.73642857142856,96.84819999999999
2017-09-15,2017,9,15,Friday,37,2017-37,109.43,110.55,109.43,110.5,1224500,101.25,0.010793964264159017,98.08642857142857,96.9348
2017-09-18,2017,9,18,Monday,38,2017-38,110.53,110.69,109.55,109.75,923500,100.56,-0.006787424764809313,98.43214285714285,97.01700000000001
2017-09-19,2017,9,19,Tuesday,38,2017-38,109.67,109.81,109.15,109.41,946000,100.25,-0.003097875945970441,98.725,97.11
2017-09-20,2017,9,20,Wednesday,38,2017-38,108.93,109.24,107.73,108.42,691300,99.34,-0.009048607392556307,98.98785714285715,97.20139999999999
2017-09-21,2017,9,21,Thursday,38,2017-38,108.5,108.64,107.08,107.55,959300,98.54,-0.008024397670977845,99.16,97.26280000000001
2017-09-22,2017,9,22,Friday,38,2017-38,107.63,107.86,106.0,106.48,1148800,97.56,-0.00994880164255918,99.21642857142857,97.30519999999999
2017-09-25,2017,9,25,Monday,39,2017-39,106.6,106.89,105.94,106.83,1483300,97.88,0.0032870065648638036,99.35785714285714,97.3418
2017-09-26,2017,9,26,Tuesday,39,2017-39,107.01,107.41,106.61,107.21,835600,98.23,0.0035569866502322967,99.48357142857144,97.3704
2017-09-27,2017,9,27,Wednesday,39,2017-39,107.25,108.29,107.2,108.22,1254200,99.16,0.009420689386286263,99.51142857142857,97.425
2017-09-28,2017,9,28,Thursday,39,2017-39,107.61,108.75,107.4,107.82,896500,98.79,-0.003695883031745839,99.49,97.4684
2017-09-29,2017,9,29,Friday,39,2017-39,108.08,109.48,107.78,109.17,1200800,100.03,0.012520639849426196,99.45857142857143,97.5332
2017-10-02,2017,10,2,Monday,40,2017-40,109.2,109.68,108.69,108.84,878500,99.73,-0.0030227320033190397,99.41071428571429,97.59
2017-10-03,2017,10,3,Tuesday,40,2017-40,108.95,109.11,107.36,107.66,948600,98.65,-0.010841644891318114,99.2957142857143,97.645
2017-10-04,2017,10,4,Wednesday,40,2017-40,107.95,109.0,107.12,108.24,851000,99.18,0.005387233876021691,99.22500000000001,97.6718
2017-10-05,2017,10,5,Thursday,40,2017-40,108.38,108.98,108.07,108.92,876400,99.8,0.006282417140128116,99.12142857142858,97.73720000000002
2017-10-06,2017,10,6,Friday,40,2017-40,108.86,109.23,108.31,108.65,994400,99.55,-0.00247886948384457,99.04928571428572,97.78939999999999
2017-10-09,2017,10,9,Monday,41,2017-41,108.73,108.94,107.72,107.89,601000,98.86,-0.006994807157308158,98.95000000000002,97.83460000000001
2017-10-10,2017,10,10,Tuesday,41,2017-41,108.13,109.09,107.38,109.03,655400,99.9,0.01056627305222202,98.99,97.9146
2017-10-11,2017,10,11,Wednesday,41,2017-41,109.09,110.39,109.09,109.52,893700,100.35,0.004493983011530034,99.11928571428572,97.9974
2017-10-12,2017,10,12,Thursday,41,2017-41,109.46,110.64,109.46,109.97,1167500,100.76,0.004109018309103263,99.34785714285715,98.08940000000001
2017-10-13,2017,10,13,Friday,41,2017-41,110.2,110.36,109.49,110.07,1042200,100.85,0.0009092102666861113,99.55999999999999,98.1842
2017-10-16,2017,10,16,Monday,42,2017-42,110.22,110.99,109.75,110.94,604200,101.65,0.007904260162247434,99.80428571428571,98.30740000000002
2017-10-17,2017,10,17,Tuesday,42,2017-42,110.77,110.89,110.0,110.82,559400,101.54,-0.0010817678547049292,99.97428571428573,98.41400000000002
2017-10-18,2017,10,18,Wednesday,42,2017-42,110.92,110.92,109.99,110.05,671500,100.84,-0.006948303527768984,100.12071428571429,98.5166
2017-10-19,2017,10,19,Thursday,42,2017-42,110.01,110.23,109.09,109.35,683500,100.19,-0.006360754053667983,100.13214285714285,98.60340000000001
2017-10-20,2017,10,20,Friday,42,2017-42,109.49,109.99,108.86,109.02,716800,99.89,-0.0030176802711785466,100.14357142857143,98.68320000000001
2017-10-23,2017,10,23,Monday,43,2017-43,109.13,109.28,107.95,109.12,949200,99.98,0.0009173622432916417,100.23857142857143,98.7668
2017-10-24,2017,10,24,Tuesday,43,2017-43,109.39,109.76,109.23,109.36,789400,100.2,0.00219923944972078,100.31142857142856,98.84119999999999
2017-10-25,2017,10,25,Wednesday,43,2017-43,108.7,109.06,107.75,108.6,1192500,99.51,-0.00694969911996568,100.29071428571429,98.9026
2017-10-26,2017,10,26,Thursday,43,2017-43,107.47,107.5,102.52,102.87,2601800,94.26,-0.05276223248096801,99.91285714285716,98.85640000000001
2017-10-27,2017,10,27,Friday,43,2017-43,102.76,104.12,102.62,104.08,1844300,95.37,0.011762470904036704,99.66357142857143,98.7994
2017-10-30,2017,10,30,Monday,44,2017-44,104.33,105.63,104.19,104.73,1449700,95.96,0.006245192382694054,99.38214285714287,98.76360000000001
2017-10-31,2017,10,31,Tuesday,44,2017-44,105.21,106.39,105.02,106.18,1312800,97.29,0.013845233784908206,99.16357142857143,98.74940000000001
2017-11-01,2017,11,1,Wednesday,44,2017-44,106.57,106.87,105.61,106.73,811000,97.79,0.005179777131250951,98.95142857142856,98.7424
2017-11-02,2017,11,2,Thursday,44,2017-44,106.41,106.79,105.66,106.59,874100,97.66,-0.0013117540149939488,98.72357142857143,98.7268
2017-11-03,2017,11,3,Friday,44,2017-44,106.42,106.79,105.83,105.92,809400,97.05,-0.006285847398879718,98.395,98.7342
2017-11-06,2017,11,6,Monday,45,2017-45,106.04,106.04,104.14,104.38,780300,95.64,-0.014539326224274896,97.97357142857143,98.72000000000001
2017-11-07,2017,11,7,Tuesday,45,2017-45,104.18,106.09,104.09,105.97,955200,97.1,0.015232868118804754,97.70642857142857,98.7476
2017-11-08,2017,11,8,Wednesday,45,2017-45,105.95,107.92,105.94,107.75,798400,98.73,0.01679715765552947,97.60214285714287,98.7992
2017-11-09,2017,11,9,Thursday,45,2017-45,107.47,108.34,107.3,107.77,854000,98.75,0.00018569680232882746,97.52071428571428,98.861
2017-11-10,2017,11,10,Friday,45,2017-45,107.34,108.87,107.34,108.6,751700,99.51,0.007701393788633215,97.48714285714286,98.92859999999999
2017-11-13,2017,11,13,Monday,46,2017-46,108.77,109.55,108.05,108.18,939900,99.12,-0.0038672711506126944,97.41,98.9756
2017-11-14,2017,11,14,Tuesday,46,2017-46,108.0,110.31,107.65,109.86,997800,100.66,0.01552975575679083,97.49214285714287,99.0708
2017-11-15,2017,11,15,Wednesday,46,2017-46,109.45,110.95,107.06,107.42,924100,98.43,-0.022210188000398645,97.79,99.11
2017-11-16,2017,11,16,Thursday,46,2017-46,108.04,110.12,107.56,109.7,1202700,100.51,0.021225167367306952,98.15714285714286,99.14479999999999
2017-11-17,2017,11,17,Friday,46,2017-46,109.28,110.64,108.98,109.1,1993400,99.96,-0.005469523681066346,98.44285714285715,99.1622
2017-11-20,2017,11,20,Monday,47,2017-47,109.1,110.75,108.83,110.1,922100,100.88,0.00916605737190701,98.69928571428571,99.17040000000001
2017-11-21,2017,11,21,Tuesday,47,2017-47,109.3,109.99,108.39,108.51,1060300,100.02,-0.008534200973947859,98.85857142857142,99.16279999999999
2017-11-22,2017,11,22,Wednesday,47,2017-47,108.51,108.91,107.86,108.12,957700,99.66,-0.003594095852014645,99.00142857142858,99.15080000000002
2017-11-24,2017,11,24,Friday,47,2017-47,108.34,108.46,107.43,107.45,291200,99.04,-0.0061966439444905985,99.14357142857143,99.12820000000002
2017-11-27,2017,11,27,Monday,48,2017-48,107.75,108.7,107.14,108.37,634600,99.89,0.008561928877038438,99.44714285714285,99.101
2017-11-28,2017,11,28,Tuesday,48,2017-48,108.6,109.87,108.01,109.84,915900,101.25,0.01356458299600094,99.74357142857143,99.1148
2017-11-29,2017,11,29,Wednesday,48,2017-48,109.87,111.59,109.22,110.5,843900,101.85,0.006008958202090131,99.96642857142857,99.1468
2017-11-30,2017,11,30,Thursday,48,2017-48,110.7,111.89,110.26,110.93,1732700,102.25,0.0038912344941244292,100.21642857142857,99.205
2017-12-01,2017,12,1,Friday,48,2017-48,111.04,111.04,108.98,111.01,723900,102.32,0.0007211496670214146,100.41714285714285,99.28059999999999
2017-12-04,2017,12,4,Monday,49,2017-49,111.44,113.14,111.36,112.82,1172000,103.99,0.01630502697758307,100.765,99.4092
2017-12-05,2017,12,5,Tuesday,49,2017-49,112.85,113.56,112.02,112.76,1010100,103.94,-0.0005320398865578113,100.99928571428572,99.53040000000001
2017-12-06,2017,12,6,Wednesday,49,2017-49,112.74,113.9,112.49,113.76,795400,104.86,0.008868773032681965,101.45857142857142,99.663
2017-12-07,2017,12,7,Thursday,49,2017-49,113.47,113.94,112.95,113.56,689800,104.67,-0.0017583510396840252,101.75571428571428,99.7732
2017-12-08,2017,12,8,Friday,49,2017-49,113.57,113.71,112.85,113.2,590300,104.34,-0.003170125860425199,102.06857142857142,99.8842
2017-12-11,2017,12,11,Monday,50,2017-50,113.0,113.06,112.0,112.8,599900,103.97,-0.003533442045627888,102.28928571428571,99.96300000000001
2017-12-12,2017,12,12,Tuesday,50,2017-50,113.11,113.56,112.18,113.4,901300,104.53,0.005318993984579468,102.61142857142856,100.059
2017-12-13,2017,12,13,Wednesday,50,2017-50,113.27,113.67,112.89,113.16,974300,104.31,-0.0021163991813806238,102.94357142857143,100.17220000000002
2017-12-14,2017,12,14,Thursday,50,2017-50,113.08,113.98,112.88,113.36,812600,104.49,0.0017674552849684666,103.33285714285715,100.2784
2017-12-15,2017,12,15,Friday,50,2017-50,113.55,114.9,113.19,114.14,1596900,105.21,0.0068805780342684475,103.71285714285713,100.3866
2017-12-18,2017,12,18,Monday,51,2017-51,113.29,115.32,112.65,114.26,1264900,105.32,0.0010515566606372762,104.00357142857142,100.50200000000001
2017-12-19,2017,12,19,Tuesday,51,2017-51,114.89,115.82,114.82,115.45,1165200,106.42,0.010414694941147218,104.33,100.6532
2017-12-20,2017,12,20,Wednesday,51,2017-51,115.67,115.82,114.34,114.99,982500,105.99,-0.0039842839663004614,104.59714285714286,100.775
2017-12-21,2017,12,21,Thursday,51,2017-51,115.38,115.48,114.54,114.66,574300,105.69,-0.002869990482071594,104.83785714285715,100.8818
2017-12-22,2017,12,22,Friday,51,2017-51,115.0,115.38,114.4,114.95,396100,105.96,0.0025292977470279254,104.97857142857143,100.9858
2017-12-26,2017,12,26,Tuesday,52,2017-52,114.95,115.46,114.67,115.01,406400,106.01,0.000522037356993188,105.12642857142858,101.089
2017-12-27,2017,12,27,Wednesday,52,2017-52,115.23,115.58,114.27,114.58,434800,105.62,-0.003738787900378182,105.18071428571429,101.16839999999998
2017-12-28,2017,12,28,Thursday,52,2017-52,114.86,114.99,114.04,114.36,536400,105.41,-0.001919932639822819,105.23357142857142,101.2458
2017-12-29,2017,12,29,Friday,52,2017-52,114.09,114.75,113.51,113.51,416600,104.63,-0.007432789620844926,105.25428571428573,101.32160000000002
2018-01-02,2018,1,2,Tuesday,00,2018-00,113.48,113.99,111.96,112.11,845800,103.34,-0.012333818485159576,105.20928571428571,101.38459999999999
2018-01-03,2018,1,3,Wednesday,00,2018-00,112.23,112.43,111.37,111.64,818800,102.91,-0.004192317701844472,105.09357142857144,101.445
2018-01-04,2018,1,4,Thursday,00,2018-00,112.18,112.73,111.83,112.42,679700,103.62,0.006986807746238943,105.0442857142857,101.51780000000001
2018-01-05,2018,1,5,Friday,00,2018-00,112.56,113.14,111.62,112.96,767100,104.12,0.004803335299382816,105.01785714285714,101.59620000000001
2018-01-08,2018,1,8,Monday,01,2018-01,113.23,114.63,113.0,114.06,869700,105.14,0.009737996107556546,105.01285714285714,101.7088
2018-01-09,2018,1,9,Tuesday,01,2018-01,114.17,114.44,113.65,113.78,584100,104.88,-0.0024548691297648917,104.98142857142857,101.92119999999998
2018-01-10,2018,1,10,Wednesday,01,2018-01,111.34,111.99,109.57,110.82,1309600,102.15,-0.026015057317336332,104.67642857142857,102.05680000000001
2018-01-11,2018,1,11,Thursday,01,2018-01,110.75,110.79,109.83,110.09,763900,101.48,-0.006587236821605225,104.35428571428572,102.1672
2018-01-12,2018,1,12,Friday,01,2018-01,110.28,110.47,109.23,109.27,621400,100.72,-0.00744846559503598,103.99928571428572,102.2358
2018-01-16,2018,1,16,Tuesday,02,2018-02,107.31,109.29,107.25,108.29,1641100,99.82,-0.008968571821595717,103.56071428571428,102.2764
2018-01-17,2018,1,17,Wednesday,02,2018-02,108.5,109.66,108.1,108.93,1509800,100.41,0.005910073149986594,103.16071428571429,102.33139999999999
2018-01-18,2018,1,18,Thursday,02,2018-02,109.06,109.27,107.59,107.79,700100,99.36,-0.0104654969967507,102.71357142857143,102.3776
2018-01-19,2018,1,19,Friday,02,2018-02,108.15,109.55,108.11,109.37,1046600,100.81,0.014658238709246874,102.385,102.48099999999998
2018-01-22,2018,1,22,Monday,03,2018-03,109.41,110.0,109.15,109.96,1137300,101.36,0.005394385343921115,102.15142857142857,102.56620000000001
2018-01-23,2018,1,23,Tuesday,03,2018-03,110.08,111.24,109.81,110.81,762800,102.14,0.007730135726565335,102.0657142857143,102.63439999999999
2018-01-24,2018,1,24,Wednesday,03,2018-03,110.4,110.99,109.74,110.31,910000,101.68,-0.004512271475174967,101.97785714285713,102.693
2018-01-25,2018,1,25,Thursday,03,2018-03,110.48,111.58,110.17,111.23,562900,102.53,0.008340170799722824,101.89999999999999,102.7534
2018-01-26,2018,1,26,Friday,03,2018-03,111.55,111.81,110.64,111.07,1116200,102.38,-0.0014384835997168777,101.77571428571427,102.8186
2018-01-29,2018,1,29,Monday,04,2018-04,110.75,111.05,109.65,109.67,798600,101.09,-0.01260469571565237,101.48642857142856,102.82719999999999
2018-01-30,2018,1,30,Tuesday,04,2018-04,109.25,110.36,108.99,109.53,862600,100.96,-0.0012765300360407794,101.20642857142856,102.87780000000001
2018-01-31,2018,1,31,Wednesday,04,2018-04,109.4,110.93,109.38,110.33,1254700,101.7,0.007304201867624371,101.17428571428572,102.9016
2018-02-01,2018,2,1,Thursday,04,2018-04,105.45,106.25,102.8,103.77,3156100,95.65,-0.05945824088643992,100.75785714285715,102.81540000000001
2018-02-02,2018,2,2,Friday,04,2018-04,102.33,105.29,102.14,102.97,2333400,94.91,-0.00770939964647499,100.34285714285714,102.696
2018-02-05,2018,2,5,Monday,05,2018-05,102.84,103.27,100.17,100.17,1878100,92.33,-0.027192376131876972,99.80785714285716,102.54220000000001
2018-02-06,2018,2,6,Tuesday,05,2018-05,99.48,101.74,98.85,101.29,2551000,93.37,0.01118108724166511,99.30499999999999,102.4164
2018-02-07,2018,2,7,Wednesday,05,2018-05,101.0,101.33,99.03,99.04,1664100,91.29,-0.022213455026656503,98.72857142857143,102.2614
2018-02-08,2018,2,8,Thursday,05,2018-05,99.34,99.86,97.62,97.65,1824000,90.01,-0.014034615609617496,97.95714285714284,102.06380000000001
2018-02-09,2018,2,9,Friday,05,2018-05,98.42,100.29,97.84,99.67,1898500,91.87,0.02068595020447095,97.27928571428572,101.87620000000001
2018-02-12,2018,2,12,Monday,06,2018-06,100.0,100.48,99.33,99.78,1234200,91.97,0.0011036543165341417,96.55285714285715,101.6786
2018-02-13,2018,2,13,Tuesday,06,2018-06,99.29,99.97,98.57,99.54,1130000,91.75,-0.0024052882496907735,95.84357142857144,101.46860000000001
2018-02-14,2018,2,14,Wednesday,06,2018-06,98.81,99.57,98.1,99.02,955300,91.27,-0.005224134025737959,95.03928571428573,101.2476
2018-02-15,2018,2,15,Thursday,06,2018-06,99.13,100.96,98.16,100.79,982600,92.9,0.01787544588516754,94.36214285714286,101.0258
2018-02-16,2018,2,16,Friday,06,2018-06,100.4,100.83,99.0,100.71,2472000,92.83,-0.000793947277072049,93.77214285714287,100.8036
2018-02-20,2018,2,20,Tuesday,07,2018-07,100.43,100.55,99.56,99.9,1153800,92.08,-0.008042761255982467,93.13785714285714,100.54800000000002
2018-02-21,2018,2,21,Wednesday,07,2018-07,99.74,100.32,97.87,97.89,1166900,90.23,-0.020120297245899477,92.31857142857143,100.2592
2018-02-22,2018,2,22,Thursday,07,2018-07,95.87,98.17,95.21,97.07,1200300,90.08,-0.0016863453461763989,91.92071428571428,99.97399999999999
2018-02-23,2018,2,23,Friday,07,2018-07,97.01,97.72,96.37,96.95,1252500,89.97,-0.0012364045680397506,91.56785714285715,99.694
2018-02-26,2018,2,26,Monday,08,2018-08,97.08,98.5,96.95,98.0,881200,90.94,0.010830278988251285,91.46857142857142,99.42219999999999
2018-02-27,2018,2,27,Tuesday,08,2018-08,98.14,99.45,97.79,98.19,1492900,91.12,0.001938853667764917,91.30785714285715,99.15839999999999
2018-02-28,2018,2,28,Wednesday,08,2018-08,98.73,99.18,98.16,98.26,1309100,91.18,0.0007128837621841466,91.3,98.89219999999999
2018-03-01,2018,3,1,Thursday,08,2018-08,98.2,99.11,97.04,97.8,1219600,90.76,-0.004681566540922888,91.35357142857143,98.6032
2018-03-02,2018,3,2,Friday,08,2018-08,97.34,99.25,97.34,98.87,973700,91.75,0.01094068119119318,91.345,98.3318
2018-03-05,2018,3,5,Monday,09,2018-09,98.51,99.5,98.51,99.45,1210400,92.29,0.0058664121461373675,91.36785714285713,98.0492
2018-03-06,2018,3,6,Tuesday,09,2018-09,99.45,99.62,98.67,99.37,1009400,92.21,-0.0008042130579299922,91.40071428571427,97.7736
2018-03-07,2018,3,7,Wednesday,09,2018-09,98.4,99.88,98.08,99.88,1009700,92.69,0.005132060223211443,91.50214285714286,97.51359999999998
2018-03-08,2018,3,8,Thursday,09,2018-09,100.0,100.35,98.93,99.65,951200,92.47,-0.002302652536531391,91.47142857142858,97.2438
2018-03-09,2018,3,9,Friday,09,2018-09,99.81,100.36,99.3,100.36,647900,93.13,0.007124880699211467,91.49285714285713,96.98620000000001
2018-03-12,2018,3,12,Monday,10,2018-10,100.52,101.82,100.52,101.0,818400,93.73,0.006376924288083563,91.61071428571428,96.7484
2018-03-13,2018,3,13,Tuesday,10,2018-10,101.34,102.2,100.85,101.8,1246900,94.47,0.007920991955522316,91.91357142857143,96.52959999999999
2018-03-14,2018,3,14,Wednesday,10,2018-10,101.83,103.0,101.49,101.68,994800,94.36,-0.0011789568081687074,92.21928571428573,96.3242
2018-03-15,2018,3,15,Thursday,10,2018-10,101.94,102.68,100.49,100.94,1218500,93.67,-0.007277683062954732,92.48357142857142,96.1308
2018-03-16,2018,3,16,Friday,10,2018-10,101.15,101.8,100.03,101.02,2293200,93.74,0.000792749159276962,92.68357142857143,95.9474
2018-03-19,2018,3,19,Monday,11,2018-11,100.93,101.41,99.71,100.07,1146600,92.86,-0.00940421140236214,92.80785714285716,95.73219999999999
